"DTI_CL_INDICADOR","Indicador","DTI_CL_ANO","Año","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","DTI_CL_CISE","CISE","Value","Flag Codes","Flags"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL04","Región de Coquimbo","F","Mujeres","ICSE93_T","Total",468649.3,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL04","Región de Coquimbo","F","Mujeres","ICSE93_2","Empleadores",822827.8,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL04","Región de Coquimbo","F","Mujeres","ICSE93_3","Trabajadores por cuenta propia",237414.8,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL04","Región de Coquimbo","F","Mujeres","ICSE93_1_A","Asalariados sector privado",523266,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL04","Región de Coquimbo","F","Mujeres","ICSE93_1_B","Asalariados sector público",634577.4,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL04","Región de Coquimbo","F","Mujeres","ICSE93_7","Personal de servicio doméstico",264229.2,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL05","Región de Valparaíso","_T","Ambos sexos","ICSE93_T","Total",647560.2,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL05","Región de Valparaíso","_T","Ambos sexos","ICSE93_2","Empleadores",1247348.6,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL05","Región de Valparaíso","_T","Ambos sexos","ICSE93_3","Trabajadores por cuenta propia",390219.9,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL05","Región de Valparaíso","_T","Ambos sexos","ICSE93_1_A","Asalariados sector privado",669628.2,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL05","Región de Valparaíso","_T","Ambos sexos","ICSE93_1_B","Asalariados sector público",927718.3,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL05","Región de Valparaíso","_T","Ambos sexos","ICSE93_7","Personal de servicio doméstico",272073.7,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL05","Región de Valparaíso","M","Hombres","ICSE93_T","Total",719537,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL05","Región de Valparaíso","M","Hombres","ICSE93_2","Empleadores",1287394,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL05","Región de Valparaíso","M","Hombres","ICSE93_3","Trabajadores por cuenta propia",476199.8,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL05","Región de Valparaíso","M","Hombres","ICSE93_1_A","Asalariados sector privado",731882,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL05","Región de Valparaíso","M","Hombres","ICSE93_1_B","Asalariados sector público",956549.4,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL05","Región de Valparaíso","M","Hombres","ICSE93_7","Personal de servicio doméstico",319690,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL05","Región de Valparaíso","F","Mujeres","ICSE93_T","Total",554568.9,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL05","Región de Valparaíso","F","Mujeres","ICSE93_2","Empleadores",1134676.9,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL05","Región de Valparaíso","F","Mujeres","ICSE93_3","Trabajadores por cuenta propia",279943.4,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL05","Región de Valparaíso","F","Mujeres","ICSE93_1_A","Asalariados sector privado",566659.4,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL05","Región de Valparaíso","F","Mujeres","ICSE93_1_B","Asalariados sector público",909358.3,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL05","Región de Valparaíso","F","Mujeres","ICSE93_7","Personal de servicio doméstico",271640.8,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos","ICSE93_T","Total",875890.9,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos","ICSE93_2","Empleadores",1651075.9,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos","ICSE93_3","Trabajadores por cuenta propia",528583,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos","ICSE93_1_A","Asalariados sector privado",931923.3,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos","ICSE93_1_B","Asalariados sector público",1113193.5,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos","ICSE93_7","Personal de servicio doméstico",357967.6,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL13","Región Metropolitana de Santiago","M","Hombres","ICSE93_T","Total",983070.5,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL13","Región Metropolitana de Santiago","M","Hombres","ICSE93_2","Empleadores",1675197.4,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL13","Región Metropolitana de Santiago","M","Hombres","ICSE93_3","Trabajadores por cuenta propia",658425.3,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL13","Región Metropolitana de Santiago","M","Hombres","ICSE93_1_A","Asalariados sector privado",994788.8,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL13","Región Metropolitana de Santiago","M","Hombres","ICSE93_1_B","Asalariados sector público",1361763.5,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL13","Región Metropolitana de Santiago","M","Hombres","ICSE93_7","Personal de servicio doméstico",435017.4,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL13","Región Metropolitana de Santiago","F","Mujeres","ICSE93_T","Total",735383.7,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL13","Región Metropolitana de Santiago","F","Mujeres","ICSE93_2","Empleadores",1563187.8,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL13","Región Metropolitana de Santiago","F","Mujeres","ICSE93_3","Trabajadores por cuenta propia",364218.4,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL13","Región Metropolitana de Santiago","F","Mujeres","ICSE93_1_A","Asalariados sector privado",835082.8,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL13","Región Metropolitana de Santiago","F","Mujeres","ICSE93_1_B","Asalariados sector público",941023.3,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL13","Región Metropolitana de Santiago","F","Mujeres","ICSE93_7","Personal de servicio doméstico",353086.4,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos","ICSE93_T","Total",589286.6,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos","ICSE93_2","Empleadores",1280839.1,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos","ICSE93_3","Trabajadores por cuenta propia",405467.8,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos","ICSE93_1_A","Asalariados sector privado",576269.2,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos","ICSE93_1_B","Asalariados sector público",841131.6,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos","ICSE93_7","Personal de servicio doméstico",272893.2,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres","ICSE93_T","Total",657852.8,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres","ICSE93_2","Empleadores",1247601.9,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres","ICSE93_3","Trabajadores por cuenta propia",480401.1,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres","ICSE93_1_A","Asalariados sector privado",625391.8,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres","ICSE93_1_B","Asalariados sector público",1021833.5,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres","ICSE93_7","Personal de servicio doméstico",378594.9,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres","ICSE93_T","Total",485514.7,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres","ICSE93_2","Empleadores",1430760.5,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres","ICSE93_3","Trabajadores por cuenta propia",287912.4,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres","ICSE93_1_A","Asalariados sector privado",478353.5,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres","ICSE93_1_B","Asalariados sector público",722885,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres","ICSE93_7","Personal de servicio doméstico",265157.8,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL07","Región del Maule","_T","Ambos sexos","ICSE93_T","Total",570821.4,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL07","Región del Maule","_T","Ambos sexos","ICSE93_2","Empleadores",1018721.5,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL07","Región del Maule","_T","Ambos sexos","ICSE93_3","Trabajadores por cuenta propia",400467.6,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL07","Región del Maule","_T","Ambos sexos","ICSE93_1_A","Asalariados sector privado",577404.3,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL07","Región del Maule","_T","Ambos sexos","ICSE93_1_B","Asalariados sector público",784096.1,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL07","Región del Maule","_T","Ambos sexos","ICSE93_7","Personal de servicio doméstico",258700.1,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL07","Región del Maule","M","Hombres","ICSE93_T","Total",607766.4,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL07","Región del Maule","M","Hombres","ICSE93_2","Empleadores",1068073.5,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL07","Región del Maule","M","Hombres","ICSE93_3","Trabajadores por cuenta propia",446344.5,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL07","Región del Maule","M","Hombres","ICSE93_1_A","Asalariados sector privado",611189,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL07","Región del Maule","M","Hombres","ICSE93_1_B","Asalariados sector público",864710.6,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL07","Región del Maule","M","Hombres","ICSE93_7","Personal de servicio doméstico",536569.7,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL07","Región del Maule","F","Mujeres","ICSE93_T","Total",518976.2,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL07","Región del Maule","F","Mujeres","ICSE93_2","Empleadores",900157,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL07","Región del Maule","F","Mujeres","ICSE93_3","Trabajadores por cuenta propia",313852.5,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL07","Región del Maule","F","Mujeres","ICSE93_1_A","Asalariados sector privado",519144.8,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL07","Región del Maule","F","Mujeres","ICSE93_1_B","Asalariados sector público",734786,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL07","Región del Maule","F","Mujeres","ICSE93_7","Personal de servicio doméstico",252124.3,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL16","Región de Ñuble","_T","Ambos sexos","ICSE93_T","Total",566647.9,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL16","Región de Ñuble","_T","Ambos sexos","ICSE93_2","Empleadores",1375334.4,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL16","Región de Ñuble","_T","Ambos sexos","ICSE93_3","Trabajadores por cuenta propia",300287.7,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL16","Región de Ñuble","_T","Ambos sexos","ICSE93_1_A","Asalariados sector privado",580669.1,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL16","Región de Ñuble","_T","Ambos sexos","ICSE93_1_B","Asalariados sector público",854576.7,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL16","Región de Ñuble","_T","Ambos sexos","ICSE93_7","Personal de servicio doméstico",211600.1,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL16","Región de Ñuble","M","Hombres","ICSE93_T","Total",610158.7,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL16","Región de Ñuble","M","Hombres","ICSE93_2","Empleadores",1154884.3,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL16","Región de Ñuble","M","Hombres","ICSE93_3","Trabajadores por cuenta propia",343213.5,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL16","Región de Ñuble","M","Hombres","ICSE93_1_A","Asalariados sector privado",630345.8,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL16","Región de Ñuble","M","Hombres","ICSE93_1_B","Asalariados sector público",946943.5,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL16","Región de Ñuble","M","Hombres","ICSE93_7","Personal de servicio doméstico",396144.6,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL16","Región de Ñuble","F","Mujeres","ICSE93_T","Total",506368.9,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL16","Región de Ñuble","F","Mujeres","ICSE93_2","Empleadores",1935194,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL16","Región de Ñuble","F","Mujeres","ICSE93_3","Trabajadores por cuenta propia",233280.7,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL16","Región de Ñuble","F","Mujeres","ICSE93_1_A","Asalariados sector privado",487929.9,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL16","Región de Ñuble","F","Mujeres","ICSE93_1_B","Asalariados sector público",797774,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL16","Región de Ñuble","F","Mujeres","ICSE93_7","Personal de servicio doméstico",208332.1,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL08","Región del Biobío","_T","Ambos sexos","ICSE93_T","Total",663412.5,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL08","Región del Biobío","_T","Ambos sexos","ICSE93_2","Empleadores",1284314.8,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL08","Región del Biobío","_T","Ambos sexos","ICSE93_3","Trabajadores por cuenta propia",352038.5,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL08","Región del Biobío","_T","Ambos sexos","ICSE93_1_A","Asalariados sector privado",683678.6,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL08","Región del Biobío","_T","Ambos sexos","ICSE93_1_B","Asalariados sector público",917848.5,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL08","Región del Biobío","_T","Ambos sexos","ICSE93_7","Personal de servicio doméstico",235299.7,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL08","Región del Biobío","M","Hombres","ICSE93_T","Total",745007.9,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL08","Región del Biobío","M","Hombres","ICSE93_2","Empleadores",1311596.2,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL08","Región del Biobío","M","Hombres","ICSE93_3","Trabajadores por cuenta propia",429591.5,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL08","Región del Biobío","M","Hombres","ICSE93_1_A","Asalariados sector privado",740873.8,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL08","Región del Biobío","M","Hombres","ICSE93_1_B","Asalariados sector público",1108128.1,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL08","Región del Biobío","M","Hombres","ICSE93_7","Personal de servicio doméstico",512254.8,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL08","Región del Biobío","F","Mujeres","ICSE93_T","Total",556066.9,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL08","Región del Biobío","F","Mujeres","ICSE93_2","Empleadores",1205559.5,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL08","Región del Biobío","F","Mujeres","ICSE93_3","Trabajadores por cuenta propia",249887.8,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL08","Región del Biobío","F","Mujeres","ICSE93_1_A","Asalariados sector privado",586769,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL08","Región del Biobío","F","Mujeres","ICSE93_1_B","Asalariados sector público",787134.8,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL08","Región del Biobío","F","Mujeres","ICSE93_7","Personal de servicio doméstico",230748.1,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL09","Región de La Araucanía","_T","Ambos sexos","ICSE93_T","Total",590952.4,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL09","Región de La Araucanía","_T","Ambos sexos","ICSE93_2","Empleadores",1301149.4,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL09","Región de La Araucanía","_T","Ambos sexos","ICSE93_3","Trabajadores por cuenta propia",319634.2,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL09","Región de La Araucanía","_T","Ambos sexos","ICSE93_1_A","Asalariados sector privado",602692.4,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL09","Región de La Araucanía","_T","Ambos sexos","ICSE93_1_B","Asalariados sector público",892995.2,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL09","Región de La Araucanía","_T","Ambos sexos","ICSE93_7","Personal de servicio doméstico",273789.5,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL09","Región de La Araucanía","M","Hombres","ICSE93_T","Total",644653.3,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL09","Región de La Araucanía","M","Hombres","ICSE93_2","Empleadores",1440711.7,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
